Close,shift,returns,SMA,Lower,Upper,distance,position,strategy,creturns,cstrategy,trades
2913.98,0.99637214105225,-0.0036344555873069825,2785.2526666666668,2614.021565726457,2956.4837676068764,128.72733333333326,-1.0,0.0036344555873069825,1.0786206590217577,0.9884556517203273,0.0
2914.0,1.000006863465089,6.863441535466686e-06,2788.825,2611.372490743635,2966.2775092563647,125.17500000000018,-1.0,-6.863441535466686e-06,1.0786280620969952,0.9884488675360329,0.0
2905.97,0.9972443376801646,-0.0027594661468948716,2791.894333333333,2609.5304787263212,2974.258187940345,114.07566666666662,-1.0,0.0027594661468948716,1.0756557273891574,0.9911802255357075,0.0
2915.56,1.0033001028916335,0.0032946695026327025,2797.2313333333336,2609.9750373674797,2984.4876292991876,118.32866666666632,-1.0,-0.0032946695026327025,1.0792055019655165,0.9879199879268477,0.0
2919.37,1.0013067815445402,0.0013059284486634038,2803.266666666667,2612.2353294047066,2994.298003928627,116.10333333333301,-1.0,-0.0013059284486634038,1.0806157877982514,0.986630677166649,0.0
2929.67,1.0035281584725473,0.003521949122205575,2810.1536666666666,2616.212397242781,3004.094936090552,119.51633333333348,-1.0,-0.003521949122205575,1.08442837154554,0.9831619260872384,0.0
2930.75,1.0003686422020228,0.00036857427018077785,2816.499666666667,2619.5710501942303,3013.4282831391038,114.25033333333295,-1.0,-0.00036857427018077785,1.0848281376083626,0.982799624669453,0.0
2907.95,0.9922204213938411,-0.007809997394075704,2823.04,2627.4800870356567,3018.5999129643433,84.90999999999985,-1.0,0.007809997394075704,1.0763886318376654,0.9905053388125654,0.0
2904.31,0.9987482590828591,-0.0012525249991827009,2830.4293333333335,2640.141546135146,3020.717120531521,73.88066666666646,-1.0,0.0012525249991827009,1.0750412721444491,0.9917467487974766,0.0
2888.8,0.9946596609866027,-0.005354649595431127,2838.681,2661.307803459386,3016.054196540614,50.11900000000014,-1.0,0.005354649595431127,1.0693001872978039,0.9970714483522567,0.0
2904.98,1.0056009415674327,0.005585314617480499,2846.8906666666667,2681.602660056398,3012.1786732769356,58.08933333333334,-1.0,-0.005585314617480499,1.0752892751649037,0.9915180138933829,0.0
2904.18,0.9997246108406942,-0.00027542708586353884,2853.511,2695.914142132668,3011.107857867332,50.66899999999987,-1.0,0.00027542708586353884,1.0749931521554055,0.9917911424223015,0.0
2888.92,0.994745504755215,-0.005268348654683872,2861.271666666667,2722.0410538929877,3000.5022794403462,27.648333333333085,-1.0,0.005268348654683872,1.0693446057492284,0.9970300319842708,0.0
2887.89,0.9996434653780651,-0.0003565981955144127,2866.1783333333337,2734.353595130295,2998.0030715363723,21.711666666666133,-1.0,0.0003565981955144127,1.0689633473744995,0.9973856344943884,0.0
2877.13,0.9962740963125327,-0.00373286215637876,2870.22,2745.1253124422415,2995.314687557758,6.910000000000309,-1.0,0.00373286215637876,1.0649804928967495,1.0011156951545461,0.0
2871.68,0.9981057512173589,-0.0018960451407242366,2873.6833333333334,2754.7215754290432,2992.6450912376235,-2.0033333333335577,0.0,0.0018960451407242366,1.0629631548945433,1.0030156563405392,1.0
2878.05,1.0022182137285494,0.002215757124654175,2877.3256666666666,2765.157299045873,2989.49403428746,0.7243333333335613,0.0,0.0,1.0653210343576727,1.0030156563405392,0.0
2888.6,1.0036656764128489,0.0036589741948484574,2879.9719999999998,2770.745939777519,2989.1980602224803,8.628000000000156,0.0,0.0,1.0692261565454293,1.0030156563405392,0.0
2896.72,1.0028110503358028,0.002807106722542478,2882.865333333333,2776.7638983619377,2988.9667683047287,13.854666666666617,0.0,0.0,1.0722318050918354,1.0030156563405392,0.0
2901.52,1.0016570465906267,0.0016556752036839813,2887.889666666667,2794.1079940974178,2981.671339235916,13.630333333333056,0.0,0.0,1.0740085431488242,1.0030156563405392,0.0
2901.13,0.9998655876919684,-0.00013442134217539055,2892.3563333333336,2810.349065954221,2974.3636007124464,8.773666666666486,0.0,-0.0,1.073864183181694,1.0030156563405392,0.0
2914.04,1.0044499901762416,0.004440118245784891,2898.5453333333335,2844.4863699352168,2952.60429673145,15.49466666666649,0.0,0.0,1.0786428682474702,1.0030156563405392,0.0
2897.52,0.9943308945656203,-0.005685235804660599,2902.273333333333,2868.9872756397226,2935.5593910269436,-4.753333333333103,0.0,-0.0,1.0725279281013336,1.0030156563405392,0.0
2896.74,0.9997308042739997,-0.0002692319656735642,2902.8199999999997,2870.4998275866546,2935.1401724133448,-6.079999999999927,0.0,-0.0,1.0722392081670729,1.0030156563405392,0.0
2874.69,0.9923879947803393,-0.007641124395724244,2902.4953333333333,2869.228915044797,2935.7617516218697,-27.805333333333238,0.0,-0.0,1.0640773177177802,1.0030156563405392,0.0
2856.98,0.9938393357196776,-0.006179719474590818,2901.5423333333333,2864.8118552687706,2938.272811397896,-44.5623333333333,1.0,-0.0,1.057521894595015,1.0030156563405392,1.0
2861.82,1.0016940965635042,0.0016926632005294549,2900.216,2860.7256912455982,2939.7063087544016,-38.39599999999973,1.0,0.0016926632005294549,1.059313438802479,1.0047148617170867,0.0
2862.96,1.0003983479044802,0.00039826858501752755,2898.1310000000003,2857.576109364178,2938.6858906358225,-35.17100000000028,1.0,0.00039826858501752755,1.0597354140910136,1.0051150877768518,0.0
2857.05,0.9979357029088776,-0.002066430689121738,2895.918333333333,2853.859587526411,2937.9770791402552,-38.868333333332885,1.0,-0.002066430689121738,1.0575478053583462,1.0030402316249107,0.0
2850.13,0.9975779212824416,-0.0024250166951829077,2893.436333333333,2849.6271884894227,2937.2454781772435,-43.30633333333299,1.0,-0.0024250166951829077,1.054986341326187,1.0006107892270373,0.0
2840.69,0.9966878703778423,-0.0033176268652186213,2890.9933333333333,2843.875601892902,2938.1110647737646,-50.303333333333285,1.0,-0.0033176268652186213,1.051492089814109,0.9972966365917878,0.0
2818.37,0.9921427540491922,-0.007888276759113104,2887.8056666666666,2834.5844759989204,2941.026857334413,-69.43566666666675,1.0,-0.007888276759113104,1.0432302578491106,0.9894606316321727,0.0
2839.96,1.007660456221149,0.0076312639158579295,2885.6053333333334,2830.0832214949937,2941.127445171673,-45.64533333333338,1.0,0.0076312639158579295,1.0512218775679418,0.9970403514833415,0.0
2821.93,0.9936513190326624,-0.006368919546678286,2882.4843333333333,2823.5107479702633,2941.4579186964033,-60.55433333333349,1.0,-0.006368919546678286,1.0445480052413771,0.9907104603802115,0.0
2833.28,1.0040220700017366,0.004014003101378045,2879.6146666666664,2819.69734230917,2939.531991024163,-46.33466666666618,1.0,0.004014003101378045,1.0487492504386324,0.9946951672033134,0.0
2853.58,1.0071648407499434,0.007139295225622565,2877.078333333333,2819.533868227049,2934.622798439617,-23.498333333332994,1.0,0.007139295225622565,1.0562633718046477,1.0018219996710636,0.0
2857.7,1.0014438004191226,0.0014427591414417629,2874.643333333333,2820.409618324322,2928.877048342344,-16.943333333333157,1.0,0.0014427591414417629,1.057788405303563,1.003268430694075,0.0
2858.45,1.0002624488224796,0.00026241438881198547,2872.9933333333333,2819.953842688941,2926.0328239777255,-14.543333333333521,1.0,0.00026241438881198547,1.0580660206249675,1.0035317373123414,0.0
2850.4,0.9971837884167994,-0.0028201845679715733,2871.1963333333333,2818.8994900229545,2923.493176643712,-20.796333333333223,1.0,-0.0028201845679715733,1.0550862828418925,1.0007055796096131,0.0
2840.35,0.9964741790625876,-0.0035320512931104483,2869.5813333333335,2816.546771867385,2922.615894799282,-29.231333333333623,1.0,-0.0035320512931104483,1.051366237535072,0.9971772709248401,0.0
2827.22,0.9953773302585949,-0.0046333873211503,2866.9893333333334,2813.514644268552,2920.464022398115,-39.769333333333634,1.0,-0.0046333873211503,1.0465061186416837,0.9925676497277188,0.0
2813.36,0.9950976577698235,-0.0049143981274089536,2863.962,2808.9388707191024,2918.9851292808976,-50.60199999999986,1.0,-0.0049143981274089536,1.0413757875021286,0.9877017434221517,0.0
2816.29,1.0010414593226604,0.0010409173801414636,2861.5409999999997,2804.7005335140084,2918.381466485991,-45.25099999999975,1.0,0.0010409173801414636,1.0424603380244155,0.9887303946108466,0.0
2802.6,0.9951389949188472,-0.004872858193980678,2858.698,2798.858130601284,2918.537869398716,-56.097999999999956,1.0,-0.004872858193980678,1.0373929330243785,0.9839241711387531,0.0
2818.82,1.0057874830514524,0.005770799909402486,2856.7543333333333,2795.6179077819847,2917.890758884682,-37.93433333333314,1.0,0.005770799909402486,1.0433968270419536,0.9896186156031329,0.0
2837.44,1.0066056009252098,0.0065838795461224744,2855.613,2794.351275402256,2916.874724597744,-18.172999999999774,1.0,0.0065838795461224744,1.0502890900880228,0.9961556412459658,0.0
2846.07,1.0030414740047366,0.003036858079784689,2854.5469999999996,2793.789935725049,2915.30406427495,-8.476999999999407,1.0,0.003036858079784689,1.053483517052984,0.9991854227334871,0.0
2820.4,0.9909805451025449,-0.009060376426541445,2852.273666666667,2791.685548226728,2912.861785106606,-31.87366666666685,1.0,-0.009060376426541445,1.0439816699857123,0.9901733148789478,0.0
2806.98,0.9952418096723868,-0.004769546552917857,2849.2823333333336,2788.913617826425,2909.6510488402423,-42.302333333333536,1.0,-0.004769546552917857,1.0390142065013808,0.9854618817894302,0.0
2801.83,0.9981652879607265,-0.0018363971848938242,2845.9593333333332,2786.5212190240477,2905.3974476426188,-44.12933333333331,1.0,-0.0018363971848938242,1.0371079146277364,0.9836538430106659,0.0
2804.49,1.0009493795126756,0.0009489291369751541,2842.738,2785.2287301265324,2900.2472698734673,-38.24800000000005,1.0,0.0009489291369751541,1.0380925236343177,0.9845877038167848,0.0
2815.62,1.0039686360086861,0.003960781746415457,2839.4573333333333,2787.853311321323,2891.0613553453436,-23.83733333333339,1.0,0.003960781746415457,1.0422123350039607,0.9884951740318617,0.0
2809.55,0.9978441693126204,-0.00215815783558246,2836.525,2788.7153380851346,2884.3346619148656,-26.97499999999991,1.0,-0.00215815783558246,1.0399655016693936,0.9863641458013572,0.0
2798.43,0.9960420707942552,-0.003965782536343784,2833.248,2789.1869009168668,2877.3090990831333,-34.81800000000021,1.0,-0.003965782536343784,1.0358493918373695,0.9824601863411906,0.0
2801.31,1.0010291484868301,0.0010286192765856315,2830.802,2788.1355029601086,2873.4684970398916,-29.49200000000019,1.0,0.0010286192765856315,1.0369154346715628,0.9834712837553344,0.0
2798.29,0.9989219329527971,-0.0010786485794734785,2828.8456666666666,2785.7658809651125,2871.9254523682207,-30.55566666666664,1.0,-0.0010786485794734785,1.0357975703107072,0.9824110357724475,0.0
2774.02,0.9913268460381162,-0.008710984661528736,2825.9190000000003,2780.256628454358,2871.5813715456425,-51.89900000000034,1.0,-0.008710984661528736,1.0268139385100572,0.9738904336053392,0.0
2793.84,1.0071448655741488,0.00711946195397373,2823.615,2778.7175653908535,2868.512434609146,-29.774999999999636,1.0,0.00711946195397373,1.034150386070374,0.9808487498373989,0.0
2784.17,0.9965388139621453,-0.0034671897996766056,2821.1856666666667,2775.889154908353,2866.4821784249807,-37.015666666666675,1.0,-0.0034671897996766056,1.0305709991930652,0.9774538498392145,0.0
2759.82,0.9912541260052368,-0.008784343615273818,2818.175333333333,2769.0008112692635,2867.3498553974027,-58.355333333332965,1.0,-0.008784343615273818,1.0215577550914652,0.9689051616328245,0.0
2736.61,0.9915900312339211,-0.008445532084704188,2814.7059999999997,2757.995757757772,2871.4162422422273,-78.09599999999955,1.0,-0.008445532084704188,1.0129664862784005,0.9607566994861998,0.0
2713.22,0.9914529289887852,-0.008583806694084215,2811.201,2743.4959536134375,2878.9060463865626,-97.98100000000022,1.0,-0.008583806694084215,1.0043085897881983,0.9525450437511909,0.0
2726.71,1.0049719521454215,0.004959632808581382,2807.426,2733.9714053266894,2880.8805946733105,-80.7159999999999,1.0,0.004959632808581382,1.0093019640358607,0.9572810521250802,0.0
2718.37,0.9969413689024501,-0.003063318269638949,2803.974,2723.9041574529033,2884.043842547097,-85.60400000000027,1.0,-0.003063318269638949,1.0062148816618426,0.9543530825299551,0.0
2716.31,0.9992421929317937,-0.0007580943491274291,2800.075,2714.694616280216,2885.4553837197836,-83.76499999999987,1.0,-0.0007580943491274291,1.0054523649123848,0.9536298670184495,0.0
2699.63,0.9938593164992214,-0.006159615039220636,2794.9433333333336,2704.513314769414,2885.373351897253,-95.3133333333335,1.0,-0.006159615039220636,0.9992782001643485,0.9477739278281997,0.0
2723.06,1.008678967117716,0.008641521386801507,2790.4553333333333,2699.5502559388806,2881.360410727786,-67.39533333333338,1.0,0.008641521386801507,1.0079509028050255,0.9559996265828492,0.0
2717.07,0.99780026881523,-0.0022021541473089246,2785.7426666666665,2694.764897054098,2876.720436279235,-68.67266666666637,1.0,-0.0022021541473089246,1.0057336817714082,0.9538966843916264,0.0
2754.88,1.0139157253953708,0.01381979066514654,2782.5586666666663,2694.2990821746007,2870.818251158732,-27.67866666666623,1.0,0.01381979066514654,1.0197291955078143,0.967170848707175,0.0
2749.76,0.9981414798466721,-0.0018602493447315766,2779.5389999999998,2693.2850996823945,2865.792900317605,-29.77899999999954,1.0,-0.0018602493447315766,1.0178340082470263,0.9653733421931414,0.0
2767.32,1.0063860118701269,0.006365707692292454,2777.542333333333,2693.1015302068645,2861.9831364598012,-10.2223333333327,1.0,0.006365707692292454,1.0243339083055105,0.9715382278154909,0.0
2762.59,0.9982907650723444,-0.0017106973363121237,2775.85,2692.3498003719133,2859.3501996280866,-13.259999999999764,1.0,-0.0017106973363121237,1.0225830810118528,0.969877640742956,0.0
2773.75,1.0040396873947997,0.00403154976596504,2774.4320000000002,2692.3405884789613,2856.523411521039,-0.6820000000002437,1.0,0.00403154976596504,1.0267139969943517,0.9737956432227634,0.0
2779.66,1.0021306894997746,0.002128422800086789,2773.667333333333,2692.236928788304,2855.097737878362,5.992666666666992,0.0,0.002128422800086789,1.0289016057270193,0.9758704993747044,1.0
2782.49,1.0010181101285769,0.0010175922059649616,2772.4563333333335,2692.7420299426826,2852.1706367239844,10.03366666666625,0.0,0.0,1.029949140873119,0.9758704993747044,0.0
2775.63,0.9975345823345279,-0.002468461812029199,2770.396,2694.529484083948,2846.2625159160525,5.233999999999924,0.0,-0.0,1.0274098860666725,0.9758704993747044,0.0
2786.85,1.0040423255260966,0.0040341772794629934,2768.422,2697.802759406036,2839.041240593964,18.427999999999884,0.0,0.0,1.0315630112748837,0.9758704993747044,0.0
2782.0,0.9982596838724725,-0.001741832236901054,2767.142,2699.0752914631994,2835.2087085368003,14.858000000000175,0.0,-0.0,1.0297677655298014,0.9758704993747044,0.0
2779.03,0.9989324227174695,-0.0010681475490627646,2766.2103333333334,2699.6515440780768,2832.76912258859,12.819666666666762,0.0,-0.0,1.0286684088570395,0.9758704993747044,0.0
2770.37,0.9968838047808047,-0.0031210606659344323,2765.161666666667,2699.9473502601672,2830.3759830731665,5.20833333333303,0.0,-0.0,1.025462877279222,0.9758704993747044,0.0
2772.35,1.0007147059779018,0.0007144506972108886,2764.090333333333,2700.51404421962,2827.6666224470464,8.259666666666817,0.0,0.0,1.0261957817277298,0.9758704993747044,0.0
2748.8,0.9915054015546378,-0.00853088317566567,2761.863,2701.13891487324,2822.5870851267596,-13.062999999999647,0.0,-0.0,1.0174786606356283,0.9758704993747044,0.0
2746.87,0.999297875436554,-0.0007023711683356033,2759.7736666666665,2701.578352367009,2817.968980966324,-12.903666666666595,0.0,-0.0,1.016764263875214,0.9758704993747044,0.0
2734.62,0.9955403786855584,-0.004469595089461763,2757.646666666667,2700.645508945018,2814.647824388316,-23.026666666667097,0.0,-0.0,1.0122298802922736,0.9758704993747044,0.0
2705.27,0.9892672473689215,-0.010790764075641987,2754.4453333333336,2696.8072480476353,2812.083418619032,-49.17533333333358,0.0,-0.0,1.0013658673813104,0.9758704993747044,0.0
2724.01,1.00692721983388,0.006903336878120708,2751.9693333333335,2695.7608338083533,2808.1778328583136,-27.959333333333234,0.0,0.0,1.0083025488788044,0.9758704993747044,0.0
2689.86,0.987463335303468,-0.012615911702766033,2749.1639999999998,2689.2320186464303,2809.095981353569,-59.30399999999963,0.0,-0.0,0.9956617979108523,0.9758704993747044,0.0
2721.33,1.0116994936539447,0.011631583739263871,2746.7470000000003,2688.4441199268285,2805.049880073172,-25.41700000000037,0.0,0.0,1.0073105367969855,0.9758704993747044,0.0
2727.76,1.002362815241077,0.002360028182484996,2744.866666666667,2687.935561458451,2801.7977718748825,-17.10666666666657,0.0,0.0,1.0096906254858269,0.9758704993747044,0.0
2733.29,1.0020273044549373,0.002025252246426984,2743.9823333333334,2687.188333484321,2800.7763331823458,-10.692333333333409,0.0,0.0,1.0117375757889828,0.9758704993747044,0.0
2724.44,0.9967621437900845,-0.0032431094088001627,2743.576666666667,2686.392254676058,2800.7610786572754,-19.13666666666677,0.0,-0.0,1.0084617149964097,0.9758704993747044,0.0
2733.01,1.0031456005637855,0.0031406635129492878,2744.2363333333337,2688.053153255332,2800.4195134113356,-11.226333333333514,0.0,0.0,1.0116339327356585,0.9758704993747044,0.0
2712.97,0.9926674252929918,-0.007359590175901005,2743.7783333333336,2686.785770216961,2800.7708964497065,-30.80833333333385,0.0,-0.0,1.0042160513477296,0.9758704993747044,0.0
2720.13,1.002639174041733,0.0026356975373119174,2743.837,2686.949135916357,2800.724864083643,-23.70699999999988,0.0,0.0,1.0068663522827384,0.9758704993747044,0.0
2722.46,1.0008565767077309,0.0008562100552651274,2744.0420000000004,2687.5214630183978,2800.562536981603,-21.582000000000335,0.0,0.0,1.0077288105479016,0.9758704993747044,0.0
2711.45,0.9959558634470295,-0.004052336187627972,2744.436,2689.0429889631987,2799.8290110368016,-32.98600000000033,0.0,-0.0,1.0036534176296834,0.9758704993747044,0.0
2730.13,1.00688930277158,0.006865679959648944,2744.671666666667,2689.595721336405,2799.747611996929,-14.54166666666697,0.0,0.0,1.0105678899014652,0.9758704993747044,0.0
2727.72,0.999117258152542,-0.0008831316934817349,2745.0266666666666,2690.552902697958,2799.5004306353753,-17.306666666666843,0.0,-0.0,1.0096758193353519,0.9758704993747044,0.0
2723.07,0.99829527957415,-0.001706175115175979,2743.9663333333333,2689.0496411951376,2798.883025471529,-20.896333333333132,0.0,-0.0,1.0079546043426442,0.9758704993747044,0.0
2697.79,0.9907163605783178,-0.009327000979503874,2742.234,2684.8502102428256,2799.6177897571743,-44.44399999999996,0.0,-0.0,0.9985971172425027,0.9758704993747044,0.0
2671.92,0.9904106694739028,-0.009635604216150478,2739.0540000000005,2677.0363169599664,2801.0716830400347,-67.13400000000047,1.0,-0.0,0.9890212394228565,0.9758704993747044,1.0
2672.63,1.000265726518758,0.00026569121971973896,2736.055333333333,2670.167922839308,2801.9427438273574,-63.425333333332674,1.0,0.00026569121971973896,0.989284048593786,0.9761298140452618,0.0
2663.42,0.9965539562154133,-0.003451995069662123,2732.3776666666663,2662.973711163114,2801.7816221702187,-68.95766666666623,1.0,-0.003451995069662123,0.9858749324469386,0.9727660279666214,0.0
2629.73,0.9873508496594604,-0.012729831933829523,2727.38,2650.8390803151306,2803.9209196848697,-97.65000000000009,1.0,-0.012729831933829523,0.9734044522094479,0.960461364232702,0.0
2635.67,1.002258787023763,0.002256239799390655,2722.486,2641.859753122721,2803.1122468772787,-86.8159999999998,1.0,0.002256239799390655,0.9756031655549717,0.9626308418990566,0.0
2654.8,1.0072581165320393,0.0072319031675896935,2718.4583333333335,2636.7526068496377,2800.1640598170293,-63.6583333333333,1.0,0.0072319031675896935,0.9826842070195962,0.969617728726895,0.0
2648.05,0.9974574355883682,-0.0025458022179105605,2713.831666666667,2632.4322948003655,2795.2310385329683,-65.78166666666675,1.0,-0.0025458022179105605,0.9801856691269556,0.9671524131969468,0.0
2669.91,1.0082551311342307,0.008221243907144293,2710.095333333333,2631.3983113972545,2788.792355269412,-40.18533333333335,1.0,0.008221243907144293,0.9882772303614923,0.9751363831946752,0.0
2666.94,0.9988876029529086,-0.0011130162199065497,2706.359,2630.6167482556216,2782.1012517443783,-39.41899999999987,1.0,-0.0011130162199065497,0.9871778736887304,0.974051644361498,0.0
2639.4,0.9896735584602578,-0.010380129158368133,2701.9933333333333,2626.4203302475707,2777.566336419096,-62.59333333333325,1.0,-0.010380129158368133,0.9769838390867568,0.9639931569993093,0.0
2634.56,0.9981662499052815,-0.0018354334726679085,2697.4003333333335,2622.7784398124504,2772.0222268542166,-62.84033333333355,1.0,-0.0018354334726679085,0.9751922948792929,0.9622254344563538,0.0
2670.29,1.013562036924572,0.013470895618345176,2694.7833333333333,2622.1399631142976,2767.426703552369,-24.49333333333334,1.0,0.013470895618345176,0.988417888791004,0.9752751713282132,0.0
2670.14,0.9999438263259796,-5.6175251820357234e-05,2692.2256666666667,2621.8016281211835,2762.64970521215,-22.08566666666684,1.0,-5.6175251820357234e-05,0.988362365726723,0.9752203865386587,0.0
2693.13,1.008610035428854,0.008573180471045928,2690.8426666666664,2622.2580998024496,2759.4272335308833,2.287333333333663,0.0,0.008573180471045928,0.9968722007121762,0.9836170686176974,1.0
2708.64,1.0057590981497364,0.005742577941307761,2690.9550000000004,2622.26169966916,2759.648300330841,17.68499999999949,0.0,0.0,1.0026132855588212,0.9836170686176974,0.0
2706.39,0.9991693248272195,-0.0008310203745820796,2690.3676666666665,2622.5480923011146,2758.1872410322185,16.022333333333336,0.0,-0.0,1.0017804395946077,0.9836170686176974,0.0
2677.84,0.9894508921478428,-0.010605144127271336,2689.9669999999996,2621.9931662615554,2757.940833738444,-12.126999999999498,0.0,-0.0,0.9912125496931428,0.9836170686176974,0.0
2656.3,0.9919562035073044,-0.008076322362107856,2687.7993333333334,2619.8165050890616,2755.782161577605,-31.499333333333198,0.0,-0.0,0.9832394376624052,0.9836170686176974,0.0
2663.99,1.00289500432933,0.002890821874502159,2685.673666666667,2618.883675163032,2752.463658170302,-21.68366666666725,0.0,0.0,0.9860859200912059,0.9836170686176974,0.0
2642.19,0.991816786099047,-0.00821688018723945,2682.637,2616.5248484433732,2748.749151556627,-40.447000000000116,0.0,-0.0,0.9780165680823816,0.9836170686176974,0.0
2656.87,1.005555997108459,0.00554061948890371,2680.384666666667,2615.5744104044074,2745.194922928926,-23.514666666666926,0.0,0.0,0.9834504253066724,0.9836170686176974,0.0
2613.16,0.9835483106060892,-0.01658852125511495,2676.389666666667,2610.2408199890438,2742.53851334429,-63.22966666666707,0.0,-0.0,0.9672710043752175,0.9836170686176974,0.0
