Close,shift,returns,SMA,Lower,Upper,distance,position,strategy,trades
2966.6,0.9938791304143899,-0.0061396789000370345,2983.311,2886.7130950680626,3079.9089049319377,-16.71100000000024,1.0,-0.0061396789000370345,0.0
2991.78,1.0084878311872179,0.008452012089671598,2980.428,2890.634338385133,3070.2216616148667,11.352000000000317,0.0,0.008452012089671598,1.0
2992.07,1.000096932261062,9.692756343394742e-05,2977.9333333333334,2894.1225974012973,3061.7440692653695,14.13666666666677,0.0,0.0,0.0
3006.79,1.004919670997002,0.004907608960301019,2976.9076666666665,2895.3947786341564,3058.4205546991766,29.882333333333463,0.0,0.0,0.0
3006.73,0.9999800451644445,-1.9955034655882074e-05,2975.5729999999994,2897.557325155917,3053.5886748440817,31.157000000000608,0.0,-0.0,0.0
3005.7,0.9996574351538049,-0.0003426235349355436,2974.5333333333333,2899.1106947611274,3049.955971905539,31.166666666666515,0.0,-0.0,0.0
2997.96,0.9974248927038627,-0.002578428587944365,2973.1513333333332,2901.20940661304,3045.0932600536266,24.808666666666795,0.0,-0.0,0.0
3007.39,1.0031454722544664,0.0031405356059661907,2972.6459999999997,2901.937474327654,3043.3545256723455,34.74400000000014,0.0,0.0,0.0
3009.57,1.0007248810430307,0.0007246184436619681,2972.6220000000003,2901.9658760933253,3043.2781239066753,36.947999999999865,0.0,0.0,0.0
3000.93,0.9971291579860245,-0.002874970784836001,2972.502333333333,2902.057913827325,3042.9467528393407,28.427666666666937,0.0,-0.0,0.0
2979.39,0.9928222251102159,-0.007203659050794082,2971.949,2902.0090238924176,3041.8889761075825,7.4409999999998035,0.0,-0.0,0.0
2978.43,0.9996777863925166,-0.0003222655294414434,2971.0060000000003,2902.253164000827,3039.7588359991737,7.423999999999523,0.0,-0.0,0.0
2978.71,1.0000940092599122,9.400484131865789e-05,2970.7563333333333,2902.1776301983487,3039.335036468318,7.953666666666777,0.0,0.0,0.0
2976.0,0.9990902101916601,-0.0009102039182752864,2970.0246666666662,2902.182080359983,3037.8672529733494,5.975333333333765,0.0,-0.0,0.0
2937.78,0.9871572580645162,-0.012925922894213305,2968.294333333333,2899.8816491528405,3036.707017513825,-30.514333333332615,0.0,-0.0,0.0
2906.27,0.989274213862168,-0.010783722026351606,2965.314,2894.1050186602392,3036.5229813397605,-59.04399999999987,0.0,-0.0,0.0
2926.46,1.0069470489665449,0.0069230294011076695,2963.9910000000004,2891.3851795151804,3036.5968204848205,-37.531000000000404,0.0,0.0,0.0
2924.58,0.9993575856153851,-0.0006426208211522577,2962.4680000000003,2888.5030943608735,3036.432905639127,-37.888000000000375,0.0,-0.0,0.0
2887.94,0.9874717053388863,-0.012607435438741023,2960.7949999999996,2882.413554843473,3039.1764451565264,-72.85499999999956,0.0,-0.0,0.0
2869.16,0.9934970948149892,-0.006524141186801508,2959.1203333333333,2875.1328455159028,3043.107821150764,-89.96033333333344,1.0,-0.0,1.0
2878.38,1.0032134840859346,0.003208331880684958,2958.6310000000003,2872.8979647464234,3044.364035253577,-80.2510000000002,1.0,0.003208331880684958,0.0
2847.11,0.9891362502518778,-0.010923191173948929,2955.575,2860.850931944603,3050.2990680553967,-108.46499999999969,1.0,-0.010923191173948929,0.0
2922.95,1.0266375377136814,0.02628893555806663,2954.6063333333336,2859.139973346198,3050.072693320469,-31.656333333333805,1.0,0.02628893555806663,0.0
2924.43,1.0005063377751928,0.0005062096294763818,2955.066333333333,2860.3467232334747,3049.7859434331917,-30.63633333333337,1.0,0.0005062096294763818,0.0
2900.51,0.9918206282933769,-0.00821300629949964,2955.4963333333335,2861.9338353225335,3049.0588313441335,-54.98633333333328,1.0,-0.00821300629949964,0.0
2923.65,1.0079779073335378,0.00794625208114921,2954.9429999999998,2860.8127707465433,3049.0732292534562,-31.292999999999665,1.0,0.00794625208114921,0.0
2888.68,0.9880389239478049,-0.01203318530199461,2952.007666666667,2855.235045904422,3048.780287428912,-63.32766666666703,1.0,-0.01203318530199461,0.0
2847.6,0.9857789717102622,-0.014323116131046563,2948.201333333333,2844.3005600152787,3052.102106651387,-100.60133333333306,1.0,-0.014323116131046563,0.0
2840.6,0.9975417895771878,-0.002461236782690571,2943.634,2833.240840216913,3054.027159783087,-103.0340000000001,1.0,-0.002461236782690571,0.0
2926.32,1.0301767232274872,0.02973036347309139,2941.6823333333327,2832.2396654031522,3051.1250012635132,-15.362333333332572,1.0,0.02973036347309139,0.0
2883.75,0.9854527187730665,-0.014654130432155592,2938.9206666666664,2827.909782834526,3049.9315504988067,-55.17066666666642,1.0,-0.014654130432155592,0.0
2918.65,1.0121022973558735,0.012029650100344349,2936.483,2827.075005190328,3045.8909948096725,-17.833000000000084,1.0,0.012029650100344349,0.0
2938.09,1.0066606136398677,0.006638529760062001,2934.6836666666663,2827.3017620094406,3042.065571323892,3.406333333333805,0.0,0.006638529760062001,1.0
2883.98,0.9815832734871974,-0.01858842578033604,2930.5899999999997,2825.238288363098,3035.9417116369013,-46.60999999999967,0.0,-0.0,0.0
2881.77,0.9992336978758521,-0.0007665958837025597,2926.424666666667,2823.6807798300474,3029.168553503286,-44.6546666666668,0.0,-0.0,0.0
2844.74,0.9871502583481679,-0.012933013700777178,2921.059333333333,2818.635317570161,3023.483349096505,-76.31933333333336,0.0,-0.0,0.0
2932.05,1.0306917328121377,0.030230162083586764,2918.8623333333335,2820.5176188834616,3017.2070477832053,13.1876666666667,0.0,0.0,0.0
2953.56,1.0073361641172558,0.00730938535445498,2917.068,2823.5616719235445,3010.574328076456,36.491999999999734,0.0,0.0,0.0
2980.38,1.0090805671799457,0.00903958672680481,2916.095,2826.027378239169,3006.1626217608305,64.28500000000031,0.0,0.0,0.0
3013.18,1.0110053080479668,0.010945190319276486,2916.5033333333336,2824.748940435288,3008.257726231379,96.67666666666628,-1.0,0.0,1.0
3020.97,1.0025853085444614,0.0025819723830935778,2917.8893333333335,2821.086854605705,3014.691812060962,103.08066666666627,-1.0,-0.0025819723830935778,0.0
3025.86,1.00161868538913,0.0016173767299501901,2919.470333333333,2817.1825547822446,3021.758111884422,106.38966666666693,-1.0,-0.0016173767299501901,0.0
3003.67,0.9926665476922263,-0.007360474259664689,2920.3023333333335,2815.642158160905,3024.962508505762,83.36766666666654,-1.0,0.007360474259664689,0.0
3019.56,1.0052901949947897,0.00527625106902022,2921.7543333333333,2812.777075891529,3030.7315907751376,97.80566666666664,-1.0,-0.00527625106902022,0.0
3005.47,0.9953337572361536,-0.004677163660893385,2924.010666666667,2810.9345136353363,3037.0868196979977,81.45933333333278,-1.0,0.004677163660893385,0.0
2985.03,0.9931990670344407,-0.006824164701727475,2926.636,2811.6236016758494,3041.6483983241505,58.39400000000023,-1.0,0.006824164701727475,0.0
2976.61,0.9971792578299046,-0.0028247279603127048,2928.3076666666666,2811.8570194694917,3044.7583138638415,48.302333333333536,-1.0,0.0028247279603127048,0.0
2995.11,1.0062151239161328,0.006195889687754731,2930.6586666666667,2811.698632145275,3049.6187011880584,64.45133333333342,-1.0,-0.006195889687754731,0.0
2984.42,0.9964308489504559,-0.003575535665450845,2933.874666666667,2814.477665637705,3053.2716676956293,50.54533333333302,-1.0,0.003575535665450845,0.0
3004.04,1.0065741417092768,0.006552626285154984,2938.3706666666667,2818.899311919786,3057.842021413547,65.66933333333327,-1.0,-0.006552626285154984,0.0
3014.3,1.003415400593867,0.003409581359505296,2942.9013333333332,2822.538228236699,3063.2644384299674,71.39866666666694,-1.0,-0.003409581359505296,0.0
3013.77,0.9998241714494244,-0.0001758440102274204,2948.4566666666665,2831.0400519305495,3065.8732814027835,65.3133333333335,-1.0,0.0001758440102274204,0.0
2999.91,0.9954011089101026,-0.004609498523641752,2951.022,2832.5531927101165,3069.4908072898834,48.88799999999992,-1.0,0.004609498523641752,0.0
2993.07,0.997719931597948,-0.0022826717159195806,2953.31,2834.316187237067,3072.303812762933,39.76000000000022,-1.0,0.0022826717159195806,0.0
2979.63,0.9955096272389219,-0.004500484767317668,2955.947333333333,2838.296294217414,3073.598372449252,23.682666666667046,-1.0,0.004500484767317668,0.0
2975.95,0.9987649473256746,-0.0012358159804265099,2957.690666666667,2840.4707887556688,3074.910544577665,18.25933333333296,-1.0,0.0012358159804265099,0.0
2990.41,1.0048589526033704,0.004847185993376092,2961.0816666666665,2846.261423577799,3075.901909755534,29.328333333333376,-1.0,-0.004847185993376092,0.0
2995.82,1.0018091164756673,0.0018074819954691469,2966.0223333333333,2858.9109848012286,3073.133681865438,29.797666666666828,-1.0,-0.0018074819954691469,0.0
2973.01,0.9923860579073509,-0.00764307612719294,2970.436,2874.3672391942264,3066.504760805774,2.574000000000069,-1.0,0.00764307612719294,0.0
2964.33,0.9970803999986545,-0.00292387034725613,2971.7030000000004,2877.049619689859,3066.356380310142,-7.373000000000502,0.0,0.00292387034725613,1.0
2941.76,0.9923861378456516,-0.007642995575580199,2973.6366666666668,2884.1913773077285,3063.081956025605,-31.87666666666655,0.0,-0.0,0.0
2924.92,0.9942755357337104,-0.005740911810813156,2973.8456666666666,2884.9041491616767,3062.7871841716565,-48.92566666666653,0.0,-0.0,0.0
2913.78,0.9961913488232157,-0.003815922557317318,2973.0353333333333,2882.320531631436,3063.7501350352304,-59.255333333333056,0.0,-0.0,0.0
2917.38,1.0012355085147129,0.001234745902146165,2974.148666666667,2887.2154787287113,3061.0818546046225,-56.76866666666683,0.0,0.0,0.0
2945.35,1.009587369489062,0.009541702315563368,2976.2680000000005,2895.7937189253535,3056.7422810746475,-30.918000000000575,0.0,0.0,0.0
2950.46,1.0017349381228038,0.0017334348561241068,2979.792,2915.523513938103,3044.060486061897,-29.33199999999988,0.0,0.0,0.0
2954.18,1.0012608203466578,0.0012600261801485868,2980.529666666667,2918.0454296512326,3043.013903682101,-26.349666666666963,0.0,0.0,0.0
2926.46,0.9906166855100231,-0.009427615127716402,2979.626333333333,2914.7894401568383,3044.463226509828,-53.166333333333114,0.0,-0.0,0.0
2917.75,0.9970237078244705,-0.0029807301410621693,2977.538666666667,2908.881520722534,3046.1958126107997,-59.78866666666681,0.0,-0.0,0.0
2889.67,0.9903761460029132,-0.009670462557011072,2973.4216666666666,2899.034808338381,3047.808524994952,-83.75166666666655,1.0,-0.0,1.0
2886.98,0.9990690978554645,-0.0009313357030247579,2968.9553333333333,2890.408130089236,3047.502536577431,-81.97533333333331,1.0,-0.0009313357030247579,0.0
2891.64,1.0016141434994354,0.0016128421699838458,2964.4813333333336,2884.07797335323,3044.8846933134373,-72.84133333333375,1.0,0.0016128421699838458,0.0
2879.84,0.9959192707252633,-0.004089078171241791,2960.353666666667,2875.6746769697534,3045.0326563635804,-80.51366666666672,1.0,-0.004089078171241791,0.0
2885.72,1.0020417800988943,0.0020396984988729594,2955.8923333333337,2870.026325979734,3041.7583406869335,-70.17233333333388,1.0,0.0020396984988729594,0.0
2886.73,1.0003499993069322,0.00034993807146265187,2951.934333333333,2864.590737759222,3039.277928907444,-65.20433333333312,1.0,0.00034993807146265187,0.0
2873.34,0.9953615336384075,-0.004649257428952151,2948.211333333333,2857.2581616408784,3039.164505025788,-74.87133333333304,1.0,-0.004649257428952151,0.0
2843.49,0.9896113930130092,-0.010442945224567044,2943.774,2845.833235692685,3041.714764307315,-100.2840000000001,1.0,-0.010442945224567044,0.0
2826.15,0.9939018600381926,-0.006116809555865984,2938.142,2833.2326537282315,3043.051346271768,-111.99199999999973,1.0,-0.006116809555865984,0.0
2803.27,0.9919041805990482,-0.008128768500641533,2932.103666666667,2817.785147156547,3046.422186176787,-128.8336666666669,1.0,-0.008128768500641533,0.0
2744.45,0.9790173618666771,-0.021205902322179525,2923.4506666666666,2793.4421371922936,3053.4591961410397,-179.0006666666668,1.0,-0.021205902322179525,0.0
2752.06,1.0027728688808322,0.0027690315718500915,2914.7093333333332,2775.069446438683,3054.3492202279836,-162.6493333333333,1.0,0.0027690315718500915,0.0
2788.86,1.0133718014868862,0.013283188023120104,2907.2123333333334,2765.4457455005736,3048.978921166093,-118.35233333333326,1.0,0.013283188023120104,0.0
2783.02,0.9979059544043085,-0.002096241174800547,2899.9826666666663,2755.6785647885604,3044.2867685447723,-116.96266666666634,1.0,-0.002096241174800547,0.0
2802.39,1.0069600649653974,0.006935955517473856,2893.6266666666666,2749.491313580786,3037.762019752547,-91.23666666666668,1.0,0.006935955517473856,0.0
2826.06,1.0084463618554163,0.008410890934652766,2888.5076666666664,2746.1136982082753,3030.9016351250575,-62.447666666666464,1.0,0.008410890934652766,0.0
2822.24,0.9986482947991195,-0.0013526195784276426,2883.384,2742.9614900057004,3023.8065099942996,-61.14400000000023,1.0,-0.0013526195784276426,0.0
2856.27,1.0120577980611147,0.01198568194301655,2878.9126666666666,2744.163955874223,3013.66137745911,-22.642666666666628,1.0,0.01198568194301655,0.0
2864.36,1.0028323652875955,0.0028283616990028592,2874.530666666667,2747.16575135115,3001.895581982184,-10.170666666666875,1.0,0.0028283616990028592,0.0
2840.23,0.9915757795807789,-0.008459904713623767,2870.1046666666666,2747.7716675678907,2992.4376657654425,-29.8746666666666,1.0,-0.008459904713623767,0.0
2859.53,1.006795224330424,0.006772240853415263,2866.6113333333333,2749.540068183966,2983.6825984827005,-7.0813333333330775,1.0,0.006772240853415263,0.0
2876.32,1.0058715942829766,0.005854423653128141,2864.43,2750.7635928678133,2978.0964071321864,11.890000000000327,0.0,0.005854423653128141,1.0
2850.96,0.9911831785058686,-0.008855919648712098,2861.9646666666667,2750.5410001738264,2973.388333159507,-11.004666666666708,0.0,-0.0,0.0
2834.41,0.9941949378454976,-0.0058219770208103256,2859.3190000000004,2749.225067147052,2969.412932852949,-24.90900000000056,0.0,-0.0,0.0
2811.87,0.9920477277458095,-0.007984060207655137,2855.802,2746.6459041903354,2964.958095809665,-43.932000000000244,0.0,-0.0,0.0
2881.4,1.024727316696718,0.024426544706444193,2853.6703333333335,2749.360298575122,2957.9803680915447,27.729666666666617,0.0,0.0,0.0
2870.72,0.9962934684528353,-0.0037134177564540263,2851.012333333333,2753.0364517574603,2948.988214909206,19.707666666666682,0.0,-0.0,0.0
2879.42,1.0030305985954744,0.0030260155887187855,2848.5203333333334,2757.8737227330025,2939.1669439336642,30.89966666666669,0.0,0.0,0.0
2884.05,1.0016079627147134,0.00160667132681785,2847.1066666666666,2760.245961637548,2933.967371695785,36.94333333333361,0.0,0.0,0.0
2932.47,1.016788890622562,0.01664951500981845,2847.597333333333,2758.9376853283784,2936.256981338288,84.87266666666665,0.0,0.0,0.0
2945.64,1.0044910945380516,0.0044810396666553525,2849.463,2754.9758547842134,2943.950145215787,96.17699999999968,-1.0,0.0,1.0
2917.52,0.9904536874838745,-0.009592170641481507,2850.4809999999998,2753.69126011203,2947.2707398879697,67.03900000000021,-1.0,0.009592170641481507,0.0
2923.73,1.0021285201129726,0.0021262580234036417,2851.5506666666665,2752.203232576879,2950.898100756454,72.17933333333349,-1.0,-0.0021262580234036417,0.0
2945.83,1.0075588375123559,0.007530412649501619,2853.750333333333,2749.03395639288,2958.466710273786,92.07966666666698,-1.0,-0.007530412649501619,0.0
2943.03,0.9990495038749692,-0.0009509481329165522,2855.660666666666,2746.5328800179605,2964.788453315372,87.369333333334,-1.0,0.0009509481329165522,0.0
2939.88,0.9989296745191181,-0.0010708986882482432,2857.432333333333,2744.555981247412,2970.3086854192543,82.44766666666692,-1.0,0.0010708986882482432,0.0
2926.17,0.995336544348749,-0.004674363485903921,2859.1933333333336,2743.672597432875,2974.714069233792,66.97666666666646,-1.0,0.004674363485903921,0.0
2927.25,1.0003690831359764,0.00036901504155024566,2861.985333333333,2744.012337974149,2979.958328692517,65.26466666666693,-1.0,-0.00036901504155024566,0.0
2933.68,1.0021966009052865,0.002194191904614992,2865.569666666667,2745.5849946015655,2985.554338731769,68.11033333333262,-1.0,-0.002194191904614992,0.0
2907.97,0.9912362629871015,-0.008802364401891387,2869.0596666666665,2750.4909216446863,2987.628411688647,38.910333333333256,-1.0,0.008802364401891387,0.0
2905.03,0.9989889854434538,-0.001011525976494014,2874.4123333333337,2764.974123693414,2983.850542973253,30.617666666666537,-1.0,0.001011525976494014,0.0
2900.45,0.9984234241987172,-0.001577819904698883,2879.358666666667,2779.839053110873,2978.878280222461,21.09133333333284,-1.0,0.001577819904698883,0.0
2907.06,1.0022789567136134,0.0022763638303940317,2883.298666666667,2789.4045517274135,2977.1927816059206,23.761333333332914,-1.0,-0.0022763638303940317,0.0
2905.58,0.9994908945807792,-0.0005092350573862478,2887.384,2801.1951869648396,2973.5728130351604,18.195999999999913,-1.0,0.0005092350573862478,0.0
2907.41,1.000629822617171,0.0006296243621457868,2890.884666666667,2810.6555731848403,2971.1137601484934,16.525333333333037,-1.0,-0.0006296243621457868,0.0
2888.32,0.9934340185938689,-0.006587632286936531,2892.96,2816.5389712998945,2969.3810287001056,-4.639999999999873,0.0,0.006587632286936531,1.0
2888.21,0.9999619155772214,-3.808514800868178e-05,2895.159,2823.510976353775,2966.8070236462254,-6.949000000000069,0.0,-0.0,0.0
2878.2,0.9965341855336003,-0.003471834314499859,2895.89,2825.446422773896,2966.333577226104,-17.690000000000055,0.0,-0.0,0.0
2895.77,1.0061045097630463,0.0060859527261045475,2896.937,2827.506166513594,2966.3678334864057,-1.1669999999999163,0.0,0.0,0.0
2892.74,0.9989536461804631,-0.0010469016298636704,2898.6873333333333,2832.6051842630777,2964.769482403589,-5.947333333333518,0.0,-0.0,0.0
2879.39,0.9953849983061043,-0.004625683691842659,2899.349333333333,2834.504044150604,2964.1946225160623,-19.959333333333234,0.0,-0.0,0.0
2873.4,0.9979196982694252,-0.0020824685638528317,2899.2520000000004,2834.2550853995167,2964.248914600484,-25.852000000000317,0.0,-0.0,0.0
2867.24,0.9978561982320595,-0.0021461030004630752,2899.7946666666667,2836.209634436789,2963.379698896544,-32.55466666666689,0.0,-0.0,0.0
2867.19,0.9999825616272096,-1.7438524840636376e-05,2900.887333333333,2840.928438923521,2960.8462277431454,-33.69733333333306,0.0,-0.0,0.0
2834.4,0.9885637156937629,-0.01150218150005268,2901.6383333333333,2845.875522568772,2957.4011440978948,-67.23833333333323,1.0,-0.0,1.0
2815.44,0.9933107535986452,-0.006711719685687689,2899.439666666666,2835.7384798681724,2963.14085346516,-83.99966666666614,1.0,-0.006711719685687689,0.0
2805.37,0.9964232944051373,-0.0035831172994040946,2897.261333333334,2825.532651486136,2968.990015180532,-91.89133333333393,1.0,-0.0035831172994040946,0.0
2818.46,1.0046660511804149,0.00465519890868207,2895.229333333333,2818.1545878951283,2972.304078771538,-76.76933333333318,1.0,0.00465519890868207,0.0
2798.36,0.9928684458888897,-0.007157105194891773,2892.373,2807.615597857608,2977.130402142392,-94.01299999999992,1.0,-0.007157105194891773,0.0
2800.71,1.0008397775840134,0.0008394251681049812,2887.981,2798.308553095786,2977.6534469042144,-87.27100000000019,1.0,0.0008394251681049812,0.0
2854.88,1.0193415241135284,0.019156854235052923,2884.9556666666667,2797.2297158514566,2972.681617481877,-30.07566666666662,1.0,0.019156854235052923,0.0
2824.23,0.9892639970856918,-0.01079404962722353,2881.846,2792.301614766238,2971.390385233762,-57.615999999999985,1.0,-0.01079404962722353,0.0
2832.57,1.002953017282587,0.0029486656918282185,2878.807333333333,2788.9578211502617,2968.6568455164047,-46.23733333333303,1.0,0.0029486656918282185,0.0
2832.94,1.000130623426782,0.00013061489628497444,2875.0443333333333,2787.3805973192343,2962.7080693474322,-42.104333333333216,1.0,0.00013061489628497444,0.0
2822.48,0.9963077227191539,-0.0036991105620369797,2871.026,2785.225674367656,2956.8263256323435,-48.54599999999982,1.0,-0.0036991105620369797,0.0
2808.48,0.9950398231342649,-0.004972519373935749,2866.646,2781.982046085662,2951.309953914338,-58.16600000000017,1.0,-0.004972519373935749,0.0
2810.92,1.0008687973565773,0.0008684201706035438,2862.8043333333335,2778.8606573589805,2946.7480093076865,-51.884333333333416,1.0,0.0008684201706035438,0.0
2791.52,0.9930983450258278,-0.006925581547047475,2858.2799999999997,2774.078644617376,2942.4813553826234,-66.75999999999976,1.0,-0.006925581547047475,0.0
2783.3,0.9970553676849889,-0.0029489762744177154,2853.2673333333328,2769.737796631612,2936.7968700350534,-69.96733333333259,1.0,-0.0029489762744177154,0.0
2743.07,0.9855459346818525,-0.014559542940995136,2847.770666666667,2757.690816582094,2937.8505167512394,-104.70066666666662,1.0,-0.014559542940995136,0.0
2748.93,1.0021362925481303,0.002134013919838728,2842.567333333333,2748.2400553927882,2936.8946112738777,-93.63733333333312,1.0,0.002134013919838728,0.0
2771.45,1.0081922784501607,0.0081589038889602,2838.2673333333328,2743.1011060678343,2933.4335605988313,-66.81733333333295,1.0,0.0081589038889602,0.0
2789.65,1.006566959533818,0.006545490992497748,2834.353666666667,2741.2596178946,2927.4477154387337,-44.70366666666678,1.0,0.006545490992497748,0.0
2792.81,1.0011327585897871,0.0011321175028612266,2830.5946666666664,2740.337622126145,2920.8517112071877,-37.78466666666645,1.0,0.0011321175028612266,0.0
2803.69,1.0038957179328347,0.0038881492742663015,2827.137333333333,2741.2138764688984,2913.060790197768,-23.447333333333063,1.0,0.0038881492742663015,0.0
2784.49,0.9931518819840994,-0.006871673980360721,2823.676333333334,2739.605990129379,2907.7466765372887,-39.186333333334005,1.0,-0.006871673980360721,0.0
2792.38,1.0028335530025247,0.00282954605868955,2820.4819999999995,2739.326153944651,2901.637846055348,-28.101999999999407,1.0,0.00282954605868955,0.0
2793.9,1.0005443385212613,0.0005441904227898453,2817.672,2738.9855252563693,2896.3584747436307,-23.771999999999935,1.0,0.0005441904227898453,0.0
2796.11,1.0007910089838576,0.0007906963011304052,2814.35,2741.0783079548037,2887.621692045196,-18.23999999999978,1.0,0.0007906963011304052,0.0
2792.67,0.9987697193601109,-0.001231038056402482,2811.0143333333335,2743.63521927009,2878.393447396577,-18.344333333333452,1.0,-0.001231038056402482,0.0
2774.88,0.993629752172652,-0.006390624438174162,2807.5306666666665,2744.088070743543,2870.97326258979,-32.65066666666644,1.0,-0.006390624438174162,0.0
2784.7,1.0035388917718964,0.0035326446287138216,2804.574,2745.733249963814,2863.414750036186,-19.87400000000025,1.0,0.0035326446287138216,0.0
